name,age,past preferences,location,Diet,Instructions,weather,marital status,preference 1,preference 2,time,state,prefered food item
Anjali_8273,40,Street Food,Delhi NCR,Non-Vegetarian,Prepare according to authentic family recipe,Hot,Single,Fusion,Home Style,11:47,Delhi,Rajma Chawal
Dev_8274,18,Regional Specialties,Chennai,Vegetarian,Contemporary twist on classic recipe,Rainy,Single,Regional Specialties,Mild,15:04,Tamil Nadu,Sambar Rice
Rahul_8275,48,Spicy,Chennai,Vegetarian (No Onion-Garlic),Rich and indulgent preparation,Cold,Married,Street Food,Healthy,03:40,Tamil Nadu,Pulao
Vihan_8276,44,Traditional,Kochi,Vegan,Rich and indulgent preparation,Rainy,Married,Mild,Street Food,08:16,Kerala,Chole Bhature
Diya_8277,36,Mild,Mumbai,Vegetarian (No Onion-Garlic),Rich and indulgent preparation,Hot,Married,Sweet,Street Food,18:17,Maharashtra,Samosa
Vihan_8278,35,North Indian,Surat,Vegan,Rich and indulgent preparation,Cold,Married,Mild,Home Style,11:57,Gujarat,Thali
Dev_8279,25,Fusion,Bangalore,Vegan,Contemporary twist on classic recipe,Hot,Single,Fusion,Regional Specialties,01:52,Karnataka,Pulao
Zara_8280,18,Mild,Chandigarh,No Restrictions,Contemporary twist on classic recipe,Cold,Single,Mild,Street Food,02:27,Punjab,Butter Chicken
Rahul_8281,44,Regional Specialties,New Delhi,No Restrictions,Prepare according to authentic family recipe,Rainy,Married,Fusion,South Indian,17:30,Delhi,Pani Puri
Aarav_8282,68,Street Food,Chennai,Eggetarian,Modified recipe with health-conscious ingredients,Hot,Married,Home Style,Restaurant Style,09:30,Tamil Nadu,Idli Sambar
Arjun_8283,26,South Indian,Ahmedabad,Vegetarian,Simplified preparation for busy schedules,Hot,Married,Healthy,Street Food,13:45,Gujarat,Thali
Diya_8284,29,Fusion,Mumbai,Vegetarian (No Onion-Garlic),Contemporary twist on classic recipe,Cold,Married,North Indian,Mild,02:45,Maharashtra,Khichdi
Aarav_8285,19,Restaurant Style,Bangalore,Vegan,Simplified preparation for busy schedules,Rainy,Single,Fusion,Home Style,09:23,Karnataka,Masala Dosa
Dev_8286,68,Healthy,Chennai,Vegan,Prepare according to authentic family recipe,Hot,Single,Regional Specialties,Healthy,01:41,Tamil Nadu,Pulao
Riya_8287,31,Mild,Thiruvananthapuram,Jain,Rich and indulgent preparation,Hot,Single,Sweet,Home Style,11:36,Kerala,Sambar Rice
Vikram_8288,23,Mild,Thiruvananthapuram,Eggetarian,Simplified preparation for busy schedules,Hot,Single,Traditional,Spicy,13:15,Kerala,Sambar Rice
Riya_8289,23,North Indian,Amritsar,Eggetarian,Contemporary twist on classic recipe,Hot,Single,South Indian,Healthy,12:55,Punjab,Rajma Chawal
Vihan_8290,46,Fusion,Chennai,Eggetarian,Rich and indulgent preparation,Hot,Married,South Indian,Spicy,22:32,Tamil Nadu,Roti Sabzi
Diya_8291,41,Street Food,Siliguri,Eggetarian,Rich and indulgent preparation,Cold,Married,North Indian,Sweet,22:14,West Bengal,Khichdi
Dev_8292,25,Spicy,Coimbatore,Vegetarian,Contemporary twist on classic recipe,Hot,Single,Healthy,Sweet,10:12,Tamil Nadu,Masala Dosa
Zara_8293,49,Home Style,New Delhi,Vegetarian (No Onion-Garlic),Rich and indulgent preparation,Hot,Married,Fusion,Healthy,21:43,Delhi,Butter Chicken
Aarav_8294,23,Spicy,Delhi NCR,Vegan,Contemporary twist on classic recipe,Hot,Single,Traditional,Mild,11:31,Delhi,Rajma Chawal
Anjali_8295,18,Spicy,Surat,Eggetarian,Contemporary twist on classic recipe,Hot,Single,Mild,North Indian,03:22,Gujarat,Khichdi
Krishna_8296,54,Restaurant Style,Kochi,Vegetarian (No Onion-Garlic),Modified recipe with health-conscious ingredients,Rainy,Single,Traditional,South Indian,10:02,Kerala,Masala Dosa
Aditya_8297,33,Restaurant Style,Delhi NCR,Non-Vegetarian,Rich and indulgent preparation,Hot,Married,Traditional,Spicy,18:03,Delhi,Bhel Puri
Zara_8298,43,Regional Specialties,Chennai,Eggetarian,Rich and indulgent preparation,Cold,Married,Spicy,Sweet,11:45,Tamil Nadu,Sambar Rice
Neha_8299,49,Mild,Mumbai,Jain,Prepare according to authentic family recipe,Cold,Married,Healthy,South Indian,00:24,Maharashtra,Khichdi
Riya_8300,29,Street Food,Kolkata,Eggetarian,Contemporary twist on classic recipe,Rainy,Single,Healthy,Traditional,17:07,West Bengal,Pani Puri
Riya_8301,72,South Indian,Surat,Jain,Modified recipe with health-conscious ingredients,Hot,Married,Street Food,Mild,21:37,Gujarat,Khichdi
Riya_8302,31,Fusion,Mysore,Non-Vegetarian,Rich and indulgent preparation,Hot,Married,Spicy,Street Food,07:45,Karnataka,Idli Sambar
Rahul_8303,59,Traditional,Mumbai,Jain,Modified recipe with health-conscious ingredients,Hot,Single,Sweet,Healthy,14:27,Maharashtra,Sambar Rice
Aisha_8304,44,Spicy,Mumbai,Jain,Rich and indulgent preparation,Hot,Single,Healthy,Street Food,12:58,Maharashtra,Rajma Chawal
Zara_8305,21,North Indian,Delhi NCR,Jain,Simplified preparation for busy schedules,Cold,Single,Fusion,Sweet,08:23,Delhi,Chole Bhature
Anjali_8306,38,North Indian,Bangalore,Vegetarian (No Onion-Garlic),Prepare according to authentic family recipe,Rainy,Married,Mild,Restaurant Style,18:56,Karnataka,Pakora
Rahul_8307,65,Regional Specialties,Kolkata,Eggetarian,Modified recipe with health-conscious ingredients,Hot,Single,Traditional,Street Food,05:44,West Bengal,Khichdi
Vikram_8308,54,Fusion,Bangalore,Non-Vegetarian,Modified recipe with health-conscious ingredients,Hot,Single,South Indian,Sweet,11:32,Karnataka,Biryani
Dev_8309,73,Mild,Kolkata,Vegetarian,Modified recipe with health-conscious ingredients,Cold,Married,Home Style,Regional Specialties,19:37,West Bengal,Khichdi
Anjali_8310,46,Home Style,Chennai,Vegetarian,Prepare according to authentic family recipe,Hot,Married,South Indian,Healthy,06:57,Tamil Nadu,Masala Dosa
Vikram_8311,56,Sweet,Nagpur,Vegan,Prepare according to authentic family recipe,Cold,Single,Street Food,Spicy,17:14,Maharashtra,Bhel Puri
Zara_8312,52,Sweet,Thiruvananthapuram,Vegetarian (No Onion-Garlic),Modified recipe with health-conscious ingredients,Hot,Married,Traditional,Mild,18:36,Kerala,Bhel Puri
Arjun_8313,44,Regional Specialties,Amritsar,Non-Vegetarian,Rich and indulgent preparation,Cold,Married,South Indian,Fusion,09:13,Punjab,Paratha
Aisha_8314,31,Street Food,Coimbatore,Vegan,Rich and indulgent preparation,Rainy,Married,Regional Specialties,Traditional,22:31,Tamil Nadu,Khichdi
Zara_8315,28,Healthy,Amritsar,Jain,Contemporary twist on classic recipe,Hot,Married,Sweet,Spicy,10:55,Punjab,Paratha
Vikram_8316,47,Sweet,Siliguri,No Restrictions,Rich and indulgent preparation,Hot,Married,Healthy,Restaurant Style,14:53,West Bengal,Biryani
Maya_8317,46,Mild,Siliguri,Vegan,Rich and indulgent preparation,Hot,Married,South Indian,North Indian,16:38,West Bengal,Dhokla
Priya_8318,74,Street Food,Chennai,Vegan,Prepare according to authentic family recipe,Hot,Married,Mild,Traditional,21:37,Tamil Nadu,Dal Makhani
Aditya_8319,42,Traditional,Delhi NCR,Vegetarian,Rich and indulgent preparation,Hot,Single,Regional Specialties,Street Food,19:53,Delhi,Roti Sabzi
Krishna_8320,37,Home Style,Chennai,Vegan,Rich and indulgent preparation,Hot,Married,Home Style,North Indian,17:56,Tamil Nadu,Chaat
Aditya_8321,41,Restaurant Style,Pune,No Restrictions,Rich and indulgent preparation,Hot,Married,Spicy,Regional Specialties,23:18,Maharashtra,Pulao
Neha_8322,22,Restaurant Style,Chandigarh,No Restrictions,Simplified preparation for busy schedules,Hot,Single,Restaurant Style,Fusion,16:48,Punjab,Pakora
Anjali_8323,47,North Indian,Mumbai,Non-Vegetarian,Prepare according to authentic family recipe,Cold,Married,Mild,Home Style,19:04,Maharashtra,Paneer Dishes
Maya_8324,50,Healthy,Amritsar,Jain,Modified recipe with health-conscious ingredients,Hot,Married,Regional Specialties,Fusion,01:31,Punjab,Paneer Dishes
Maya_8325,68,Fusion,Ahmedabad,Non-Vegetarian,Prepare according to authentic family recipe,Rainy,Married,South Indian,Restaurant Style,07:06,Gujarat,Idli Sambar
Krishna_8326,73,Restaurant Style,Kolkata,No Restrictions,Modified recipe with health-conscious ingredients,Cold,Married,Healthy,Traditional,06:54,West Bengal,Masala Dosa
Vikram_8327,27,Spicy,Chandigarh,Vegetarian (No Onion-Garlic),Simplified preparation for busy schedules,Hot,Married,South Indian,Spicy,09:00,Punjab,Paratha
Diya_8328,46,North Indian,Amritsar,Jain,Rich and indulgent preparation,Rainy,Married,Traditional,Street Food,20:03,Punjab,Paneer Dishes
Vikram_8329,72,Healthy,Kochi,Vegetarian,Modified recipe with health-conscious ingredients,Hot,Married,South Indian,Restaurant Style,22:57,Kerala,Roti Sabzi
Maya_8330,28,Spicy,Pune,Jain,Simplified preparation for busy schedules,Hot,Married,Sweet,Traditional,13:28,Maharashtra,Thali
Arjun_8331,43,Home Style,Kolkata,Non-Vegetarian,Prepare according to authentic family recipe,Rainy,Married,Regional Specialties,Sweet,13:01,West Bengal,Biryani
Arjun_8332,57,Mild,Amritsar,Vegan,Prepare according to authentic family recipe,Hot,Married,Traditional,Healthy,13:34,Punjab,Rajma Chawal
Neha_8333,46,Home Style,Kolkata,Vegetarian,Rich and indulgent preparation,Hot,Married,Regional Specialties,Home Style,11:36,West Bengal,Biryani
Priya_8334,22,Regional Specialties,Delhi NCR,Vegetarian (No Onion-Garlic),Contemporary twist on classic recipe,Cold,Single,Traditional,Fusion,23:17,Delhi,Butter Chicken
Anjali_8335,69,Sweet,Bangalore,Vegetarian (No Onion-Garlic),Modified recipe with health-conscious ingredients,Hot,Single,Restaurant Style,Fusion,22:42,Karnataka,Fish Curry
Vikram_8336,59,Regional Specialties,Kolkata,No Restrictions,Modified recipe with health-conscious ingredients,Rainy,Married,Regional Specialties,Fusion,07:03,West Bengal,Paratha
Vikram_8337,62,Fusion,Ahmedabad,Vegetarian,Prepare according to authentic family recipe,Hot,Married,Spicy,Healthy,08:15,Gujarat,Misal Pav
Rahul_8338,22,North Indian,Chennai,Vegetarian,Contemporary twist on classic recipe,Hot,Single,Fusion,Regional Specialties,13:17,Tamil Nadu,Sambar Rice
Aisha_8339,33,Spicy,Pune,Vegan,Prepare according to authentic family recipe,Rainy,Married,Home Style,South Indian,10:38,Maharashtra,Vada Pav
Aditya_8340,61,South Indian,Mumbai,No Restrictions,Modified recipe with health-conscious ingredients,Rainy,Single,South Indian,Mild,03:01,Maharashtra,Khichdi
Dev_8341,69,Traditional,Surat,Vegetarian,Prepare according to authentic family recipe,Cold,Married,Regional Specialties,Street Food,18:04,Gujarat,Dhokla
Krishna_8342,51,Restaurant Style,Delhi NCR,Vegetarian,Prepare according to authentic family recipe,Rainy,Married,Healthy,Regional Specialties,22:01,Delhi,Pulao
Vikram_8343,48,Regional Specialties,Mysore,Vegan,Prepare according to authentic family recipe,Hot,Married,Spicy,Traditional,20:29,Karnataka,Pulao
Dev_8344,70,Spicy,New Delhi,No Restrictions,Modified recipe with health-conscious ingredients,Hot,Single,Street Food,Healthy,14:49,Delhi,Kadhi Chawal
Aisha_8345,26,Home Style,Coimbatore,Vegetarian (No Onion-Garlic),Simplified preparation for busy schedules,Rainy,Married,Spicy,Mild,22:04,Tamil Nadu,Dal Makhani
Krishna_8346,74,Regional Specialties,Surat,Vegetarian (No Onion-Garlic),Prepare according to authentic family recipe,Rainy,Married,North Indian,Healthy,14:40,Gujarat,Thali
Aarav_8347,74,Restaurant Style,Siliguri,Vegetarian,Modified recipe with health-conscious ingredients,Hot,Single,Home Style,North Indian,18:43,West Bengal,Pani Puri
Maya_8348,47,Street Food,Coimbatore,Vegetarian,Rich and indulgent preparation,Rainy,Married,Restaurant Style,Street Food,01:05,Tamil Nadu,Paneer Dishes
Aisha_8349,43,North Indian,New Delhi,Non-Vegetarian,Rich and indulgent preparation,Rainy,Single,Street Food,Traditional,04:12,Delhi,Butter Chicken
Zara_8350,33,Sweet,Surat,Eggetarian,Prepare according to authentic family recipe,Hot,Single,Traditional,South Indian,00:15,Gujarat,Khichdi
Riya_8351,23,Sweet,Coimbatore,Non-Vegetarian,Contemporary twist on classic recipe,Hot,Single,Fusion,Regional Specialties,03:53,Tamil Nadu,Roti Sabzi
Aarav_8352,72,Healthy,Chandigarh,Vegan,Prepare according to authentic family recipe,Hot,Married,Restaurant Style,Home Style,17:42,Punjab,Pakora
Dev_8353,40,Street Food,New Delhi,Non-Vegetarian,Prepare according to authentic family recipe,Cold,Single,Home Style,North Indian,18:48,Delhi,Pakora
Krishna_8354,52,Regional Specialties,Kochi,Non-Vegetarian,Modified recipe with health-conscious ingredients,Hot,Married,South Indian,Spicy,10:39,Kerala,Upma
Maya_8355,36,Street Food,Mysore,Non-Vegetarian,Rich and indulgent preparation,Hot,Single,Spicy,Home Style,22:06,Karnataka,Pulao
Priya_8356,39,South Indian,Kolkata,Vegan,Prepare according to authentic family recipe,Hot,Married,Fusion,Mild,21:45,West Bengal,Khichdi
Neha_8357,23,Fusion,Pune,Vegetarian (No Onion-Garlic),Contemporary twist on classic recipe,Hot,Single,Home Style,Sweet,13:16,Maharashtra,Fish Curry Rice
Diya_8358,46,Traditional,Amritsar,No Restrictions,Prepare according to authentic family recipe,Hot,Married,Traditional,Healthy,12:02,Punjab,Rajma Chawal
Neha_8359,28,Spicy,Delhi NCR,Vegetarian (No Onion-Garlic),Simplified preparation for busy schedules,Hot,Married,South Indian,Sweet,10:45,Delhi,Paratha
Arjun_8360,44,Spicy,Kolkata,Vegan,Prepare according to authentic family recipe,Cold,Married,Restaurant Style,Home Style,06:33,West Bengal,Chole Bhature
Riya_8361,50,Home Style,Surat,Vegetarian (No Onion-Garlic),Prepare according to authentic family recipe,Rainy,Married,Spicy,Street Food,07:41,Gujarat,Paratha
Aisha_8362,41,Regional Specialties,Surat,No Restrictions,Prepare according to authentic family recipe,Hot,Married,Sweet,Street Food,02:16,Gujarat,Khichdi
Zara_8363,42,Restaurant Style,Mysore,Non-Vegetarian,Rich and indulgent preparation,Cold,Married,Restaurant Style,Mild,19:36,Karnataka,Paneer Dishes
Diya_8364,39,Street Food,Kochi,Jain,Rich and indulgent preparation,Hot,Single,Traditional,Mild,08:22,Kerala,Vada Pav
Aarav_8365,71,Healthy,Kolkata,Non-Vegetarian,Prepare according to authentic family recipe,Hot,Single,Healthy,South Indian,11:46,West Bengal,Biryani
Aarav_8366,66,Regional Specialties,Amritsar,Vegan,Modified recipe with health-conscious ingredients,Rainy,Married,Fusion,Restaurant Style,16:47,Punjab,Pakora
Maya_8367,67,Traditional,Bangalore,No Restrictions,Prepare according to authentic family recipe,Rainy,Married,Traditional,Restaurant Style,19:12,Karnataka,Fish Curry
Neha_8368,18,South Indian,Surat,Vegan,Simplified preparation for busy schedules,Hot,Single,Mild,Regional Specialties,19:56,Gujarat,Khichdi
Maya_8369,65,Home Style,Delhi NCR,Non-Vegetarian,Prepare according to authentic family recipe,Hot,Married,South Indian,Regional Specialties,22:19,Delhi,Butter Chicken
Aditya_8370,48,Home Style,Ahmedabad,Vegetarian (No Onion-Garlic),Rich and indulgent preparation,Rainy,Married,Home Style,Healthy,10:18,Gujarat,Idli Sambar
Krishna_8371,20,Healthy,Coimbatore,Vegetarian (No Onion-Garlic),Contemporary twist on classic recipe,Hot,Single,Street Food,Regional Specialties,01:13,Tamil Nadu,Roti Sabzi
Maya_8372,75,Regional Specialties,Delhi NCR,Eggetarian,Modified recipe with health-conscious ingredients,Hot,Married,Home Style,Spicy,17:52,Delhi,Bhel Puri
Rahul_8373,55,Sweet,Mysore,Vegan,Modified recipe with health-conscious ingredients,Cold,Married,Fusion,Regional Specialties,12:37,Karnataka,Rajma Chawal
Riya_8374,75,Restaurant Style,Bangalore,Vegetarian,Modified recipe with health-conscious ingredients,Cold,Married,Mild,Regional Specialties,06:08,Karnataka,Upma
Arjun_8375,43,Mild,Chennai,Non-Vegetarian,Rich and indulgent preparation,Hot,Single,North Indian,Spicy,04:53,Tamil Nadu,Pulao
Aisha_8376,60,Fusion,Chennai,No Restrictions,Prepare according to authentic family recipe,Hot,Married,Restaurant Style,Spicy,14:52,Tamil Nadu,Sambar Rice
Vihan_8377,32,Sweet,Ahmedabad,Eggetarian,Rich and indulgent preparation,Hot,Married,South Indian,Fusion,16:55,Gujarat,Dhokla
Riya_8378,36,North Indian,Chennai,Eggetarian,Prepare according to authentic family recipe,Hot,Single,Restaurant Style,Street Food,15:43,Tamil Nadu,Sambar Rice
Rahul_8379,45,Fusion,Bangalore,Vegetarian,Prepare according to authentic family recipe,Rainy,Married,North Indian,Spicy,18:01,Karnataka,Samosa
Neha_8380,62,South Indian,Mumbai,Non-Vegetarian,Prepare according to authentic family recipe,Cold,Married,Restaurant Style,Fusion,04:20,Maharashtra,Dal Makhani
Anjali_8381,64,Restaurant Style,Delhi NCR,Vegan,Modified recipe with health-conscious ingredients,Hot,Married,Healthy,Regional Specialties,03:09,Delhi,Khichdi
Zara_8382,70,Fusion,Surat,Jain,Modified recipe with health-conscious ingredients,Cold,Married,Healthy,Restaurant Style,02:04,Gujarat,Khichdi
Aisha_8383,35,Restaurant Style,Surat,No Restrictions,Prepare according to authentic family recipe,Hot,Married,Regional Specialties,North Indian,11:54,Gujarat,Thali
Riya_8384,18,Home Style,Kolkata,Non-Vegetarian,Contemporary twist on classic recipe,Hot,Single,Sweet,Spicy,06:21,West Bengal,Chole Bhature
Aditya_8385,56,Street Food,Amritsar,Vegetarian,Modified recipe with health-conscious ingredients,Hot,Married,Healthy,South Indian,03:43,Punjab,Pulao
Rahul_8386,25,South Indian,New Delhi,Vegetarian (No Onion-Garlic),Simplified preparation for busy schedules,Hot,Single,South Indian,Street Food,21:51,Delhi,Butter Chicken
Vikram_8387,54,Sweet,Chennai,Eggetarian,Prepare according to authentic family recipe,Cold,Single,Regional Specialties,Fusion,09:14,Tamil Nadu,Idli Sambar
Zara_8388,57,Street Food,Chandigarh,Non-Vegetarian,Modified recipe with health-conscious ingredients,Hot,Single,Mild,Healthy,04:05,Punjab,Butter Chicken
Dev_8389,29,Restaurant Style,Siliguri,Vegetarian,Simplified preparation for busy schedules,Hot,Married,Spicy,South Indian,17:13,West Bengal,Dhokla
Vikram_8390,64,Sweet,Mumbai,Jain,Prepare according to authentic family recipe,Hot,Single,Street Food,Sweet,11:01,Maharashtra,Dal Rice
Aisha_8391,51,Sweet,Kochi,Vegan,Prepare according to authentic family recipe,Rainy,Married,Spicy,Home Style,09:13,Kerala,Masala Dosa
Maya_8392,60,Home Style,Ahmedabad,No Restrictions,Modified recipe with health-conscious ingredients,Hot,Single,Restaurant Style,Traditional,15:37,Gujarat,Thali
Aisha_8393,52,Home Style,Kochi,Vegetarian (No Onion-Garlic),Modified recipe with health-conscious ingredients,Rainy,Single,Regional Specialties,Restaurant Style,17:21,Kerala,Bhel Puri
Aisha_8394,32,Traditional,Bangalore,Vegan,Prepare according to authentic family recipe,Hot,Single,Mild,South Indian,18:57,Karnataka,Pani Puri
Vihan_8395,67,Healthy,Amritsar,Vegetarian,Modified recipe with health-conscious ingredients,Cold,Married,Restaurant Style,Fusion,22:49,Punjab,Paneer Dishes
